x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,smiling
-1.41,1.397,-1.41,1.014,-1.382,0.575,-1.269,0.164,-1.1,-0.247,-0.818,-0.603,-0.508,-0.931,-0.169,-1.26,0.254,-1.37,0.761,-1.288,1.297,-1.041,1.804,-0.712,2.199,-0.301,2.425,0.219,2.453,0.767,2.453,1.342,2.397,1.89,-1.494,1.836,-1.325,1.973,-1.071,2.0,-0.818,1.945,-0.564,1.863,0.085,1.945,0.451,2.082,0.818,2.137,1.184,2.137,1.551,2.055,-0.254,1.534,-0.254,1.205,-0.282,0.904,-0.31,0.575,-0.479,0.384,-0.31,0.301,-0.141,0.247,0.085,0.356,0.282,0.438,-1.128,1.452,-0.959,1.589,-0.705,1.589,-0.479,1.425,-0.733,1.37,-0.959,1.37,0.423,1.507,0.62,1.699,0.874,1.726,1.128,1.644,0.902,1.534,0.648,1.479,-0.677,-0.0,-0.451,0.027,-0.226,0.027,0.0,-0.0,0.226,0.055,0.677,0.137,1.156,0.192,0.789,-0.274,0.367,-0.493,0.113,-0.548,-0.141,-0.521,-0.423,-0.356,-0.564,-0.027,-0.197,-0.082,0.0,-0.11,0.254,-0.055,1.071,0.137,0.31,-0.301,0.085,-0.356,-0.169,-0.329,1
-1.597,1.493,-1.607,1.06,-1.55,0.618,-1.446,0.168,-1.286,-0.265,-1.021,-0.636,-0.681,-0.963,-0.312,-1.254,0.132,-1.378,0.643,-1.334,1.163,-1.148,1.645,-0.883,2.032,-0.521,2.269,-0.071,2.373,0.45,2.42,0.98,2.42,1.501,-1.446,1.855,-1.248,1.996,-0.964,2.023,-0.671,1.97,-0.397,1.872,0.369,1.917,0.681,2.005,1.011,2.049,1.352,2.014,1.654,1.89,-0.038,1.51,-0.066,1.21,-0.085,0.919,-0.113,0.627,-0.359,0.371,-0.208,0.309,-0.038,0.274,0.161,0.309,0.359,0.353,-1.144,1.475,-0.926,1.581,-0.662,1.563,-0.416,1.395,-0.671,1.351,-0.936,1.369,0.577,1.404,0.794,1.572,1.068,1.581,1.333,1.484,1.096,1.369,0.822,1.36,-0.605,-0.141,-0.406,-0.035,-0.17,0.035,0.0,-0.0,0.18,0.035,0.529,-0.044,0.907,-0.159,0.577,-0.424,0.246,-0.539,0.028,-0.556,-0.17,-0.53,-0.397,-0.406,-0.492,-0.168,-0.17,-0.15,0.009,-0.159,0.199,-0.15,0.785,-0.177,0.217,-0.291,0.019,-0.3,-0.161,-0.283,1
-1.931,1.802,-1.931,1.345,-1.864,0.901,-1.763,0.443,-1.595,0.014,-1.293,-0.358,-0.94,-0.672,-0.504,-0.916,0.0,-0.987,0.504,-0.93,0.94,-0.701,1.343,-0.401,1.645,-0.043,1.813,0.372,1.897,0.83,1.964,1.273,1.998,1.717,-1.578,2.232,-1.293,2.332,-0.957,2.303,-0.655,2.174,-0.386,2.017,0.42,2.017,0.722,2.174,1.075,2.275,1.427,2.26,1.729,2.117,0.0,1.645,0.0,1.287,0.0,0.944,0.0,0.601,-0.403,0.429,-0.218,0.358,0.0,0.315,0.218,0.358,0.42,0.415,-1.31,1.745,-1.075,1.845,-0.772,1.817,-0.554,1.602,-0.823,1.574,-1.108,1.602,0.571,1.588,0.823,1.788,1.125,1.802,1.36,1.659,1.142,1.545,0.84,1.545,-0.772,-0.029,-0.47,0.029,-0.201,0.057,0.0,-0.0,0.201,0.057,0.487,0.014,0.789,-0.043,0.504,-0.257,0.235,-0.358,0.0,-0.386,-0.235,-0.358,-0.504,-0.243,-0.672,-0.057,-0.201,-0.114,0.0,-0.143,0.218,-0.114,0.672,-0.072,0.218,-0.114,0.0,-0.143,-0.218,-0.114,0
-2.559,1.435,-2.501,0.919,-2.386,0.403,-2.193,-0.097,-1.885,-0.516,-1.443,-0.871,-0.981,-1.161,-0.462,-1.371,0.077,-1.387,0.539,-1.258,0.866,-0.951,1.116,-0.564,1.327,-0.161,1.443,0.258,1.481,0.71,1.501,1.161,1.462,1.597,-1.808,1.726,-1.578,1.887,-1.25,1.967,-0.904,1.951,-0.577,1.887,0.212,1.871,0.462,2.0,0.77,2.064,1.058,2.032,1.25,1.903,-0.096,1.564,-0.019,1.242,0.038,0.919,0.115,0.597,-0.462,0.387,-0.212,0.323,0.077,0.274,0.308,0.339,0.481,0.435,-1.385,1.467,-1.174,1.564,-0.943,1.58,-0.731,1.5,-0.943,1.451,-1.154,1.435,0.308,1.548,0.519,1.661,0.75,1.677,0.962,1.597,0.75,1.532,0.539,1.516,-0.981,-0.081,-0.616,-0.0,-0.25,0.032,0.0,-0.0,0.212,0.065,0.481,0.048,0.693,-0.016,0.539,-0.306,0.289,-0.5,0.019,-0.548,-0.269,-0.532,-0.635,-0.371,-0.885,-0.097,-0.25,-0.097,0.0,-0.113,0.231,-0.065,0.596,-0.048,0.25,-0.29,0.0,-0.339,-0.25,-0.323,1
-2.293,0.763,-2.012,0.339,-1.638,0.042,-1.217,-0.212,-0.795,-0.424,-0.374,-0.593,0.0,-0.72,0.374,-0.805,0.749,-0.678,1.076,-0.424,1.357,-0.085,1.544,0.339,1.638,0.805,1.638,1.271,1.497,1.779,1.263,2.288,0.983,2.711,-2.386,1.229,-2.246,1.398,-2.012,1.525,-1.731,1.61,-1.451,1.61,-0.795,2.076,-0.608,2.33,-0.374,2.584,-0.047,2.796,0.281,2.838,-0.936,1.483,-0.749,1.101,-0.608,0.763,-0.421,0.424,-0.562,0.212,-0.374,0.212,-0.187,0.254,0.0,0.424,0.14,0.593,-1.919,0.974,-1.778,1.186,-1.544,1.313,-1.263,1.271,-1.451,1.101,-1.685,0.974,-0.374,1.779,-0.234,2.076,0.0,2.245,0.328,2.245,0.187,2.034,-0.094,1.864,-0.374,-0.297,-0.328,-0.169,-0.187,-0.042,0.0,-0.0,0.14,0.127,0.468,0.212,0.795,0.339,0.655,-0.0,0.468,-0.254,0.281,-0.339,0.094,-0.424,-0.14,-0.381,-0.328,-0.254,-0.094,-0.169,0.094,-0.085,0.234,-0.0,0.702,0.254,0.281,-0.042,0.14,-0.127,-0.047,-0.212,0
-2.11,1.797,-2.11,1.305,-2.061,0.812,-1.972,0.31,-1.796,-0.146,-1.501,-0.557,-1.109,-0.912,-0.667,-1.186,-0.177,-1.286,0.285,-1.195,0.677,-0.903,1.04,-0.566,1.335,-0.182,1.531,0.246,1.688,0.693,1.796,1.131,1.835,1.56,-1.619,2.044,-1.285,2.181,-0.922,2.217,-0.55,2.144,-0.216,1.98,0.54,1.916,0.834,2.044,1.158,2.089,1.472,2.053,1.707,1.889,0.157,1.569,0.157,1.213,0.157,0.876,0.157,0.538,-0.314,0.365,-0.128,0.301,0.088,0.246,0.275,0.283,0.442,0.347,-1.256,1.661,-0.981,1.797,-0.677,1.761,-0.432,1.524,-0.716,1.487,-1.021,1.515,0.559,1.487,0.814,1.697,1.119,1.706,1.354,1.551,1.128,1.423,0.824,1.414,-1.001,0.091,-0.569,0.055,-0.196,0.046,0.0,-0.0,0.206,0.027,0.491,-0.0,0.785,-0.0,0.491,-0.292,0.196,-0.447,-0.039,-0.474,-0.285,-0.438,-0.648,-0.246,-0.893,0.036,-0.226,-0.128,-0.01,-0.155,0.196,-0.146,0.677,-0.055,0.196,-0.182,-0.02,-0.201,-0.245,-0.173,1
-1.742,1.601,-1.778,1.158,-1.766,0.692,-1.694,0.227,-1.49,-0.195,-1.19,-0.563,-0.853,-0.909,-0.481,-1.223,-0.024,-1.342,0.457,-1.255,0.889,-0.974,1.286,-0.649,1.634,-0.281,1.875,0.141,1.995,0.617,2.055,1.082,2.067,1.547,-1.502,2.11,-1.226,2.175,-0.925,2.121,-0.649,2.013,-0.397,1.861,0.577,1.861,0.853,1.991,1.154,2.077,1.478,2.099,1.742,2.002,0.072,1.493,0.036,1.147,0.012,0.801,-0.012,0.465,-0.445,0.379,-0.252,0.27,-0.024,0.195,0.216,0.26,0.433,0.346,-1.202,1.58,-0.961,1.677,-0.709,1.645,-0.493,1.482,-0.745,1.461,-0.997,1.482,0.661,1.439,0.901,1.601,1.178,1.612,1.406,1.493,1.178,1.396,0.925,1.396,-0.913,0.108,-0.565,0.065,-0.228,0.043,0.0,-0.0,0.228,0.032,0.613,0.032,0.997,0.065,0.661,-0.379,0.276,-0.595,0.0,-0.617,-0.276,-0.573,-0.625,-0.335,-0.805,0.054,-0.228,-0.065,0.0,-0.108,0.24,-0.087,0.889,0.011,0.264,-0.357,0.0,-0.379,-0.252,-0.335,1
-1.1,1.719,-1.125,1.329,-1.1,0.894,-1.025,0.458,-0.925,0.046,-0.75,-0.367,-0.525,-0.733,-0.275,-1.054,0.15,-1.215,0.7,-1.192,1.275,-1.008,1.825,-0.733,2.276,-0.39,2.601,0.046,2.776,0.55,2.901,1.077,2.976,1.604,-1.05,2.108,-0.875,2.154,-0.625,2.085,-0.4,1.971,-0.175,1.879,0.45,1.856,0.825,1.925,1.2,1.971,1.6,1.948,1.95,1.81,0.075,1.604,0.0,1.329,-0.075,1.077,-0.15,0.779,-0.35,0.55,-0.225,0.458,-0.05,0.412,0.175,0.412,0.4,0.435,-0.825,1.719,-0.675,1.81,-0.45,1.787,-0.25,1.604,-0.475,1.581,-0.7,1.604,0.725,1.535,0.925,1.673,1.2,1.65,1.475,1.512,1.2,1.444,0.95,1.444,-0.475,-0.115,-0.35,-0.0,-0.15,0.069,0.0,-0.0,0.175,0.046,0.5,-0.092,0.825,-0.252,0.5,-0.458,0.175,-0.55,-0.025,-0.527,-0.2,-0.481,-0.375,-0.344,-0.375,-0.137,-0.175,-0.115,0.0,-0.16,0.175,-0.16,0.7,-0.252,0.175,-0.229,0.0,-0.229,-0.175,-0.183,0
-2.112,1.097,-1.978,0.627,-1.877,0.188,-1.743,-0.282,-1.542,-0.689,-1.207,-1.034,-0.771,-1.253,-0.302,-1.41,0.235,-1.41,0.737,-1.284,1.173,-1.034,1.542,-0.721,1.776,-0.313,1.843,0.125,1.843,0.627,1.877,1.097,1.843,1.598,-1.81,1.629,-1.609,1.817,-1.341,1.88,-1.006,1.88,-0.704,1.817,0.168,1.974,0.469,2.13,0.804,2.224,1.14,2.193,1.441,2.036,-0.201,1.535,-0.168,1.222,-0.134,0.94,-0.101,0.627,-0.503,0.376,-0.268,0.313,-0.034,0.282,0.201,0.376,0.369,0.47,-1.374,1.253,-1.173,1.41,-0.939,1.441,-0.704,1.347,-0.905,1.284,-1.14,1.222,0.302,1.504,0.536,1.66,0.804,1.66,1.039,1.566,0.804,1.504,0.57,1.472,-0.737,-0.282,-0.469,-0.094,-0.201,-0.0,0.0,-0.0,0.201,0.063,0.503,0.031,0.838,-0.063,0.57,-0.219,0.302,-0.313,0.067,-0.376,-0.168,-0.376,-0.436,-0.345,-0.637,-0.251,-0.201,-0.157,0.034,-0.157,0.268,-0.094,0.737,-0.094,0.268,-0.125,0.034,-0.157,-0.201,-0.157,1
-2.32,2.01,-2.431,1.513,-2.476,0.974,-2.454,0.435,-2.298,-0.041,-1.963,-0.456,-1.517,-0.788,-1.026,-1.036,-0.558,-1.181,-0.134,-1.161,0.223,-0.974,0.558,-0.725,0.848,-0.415,1.071,-0.041,1.294,0.332,1.428,0.725,1.495,1.119,-1.383,2.342,-1.026,2.425,-0.669,2.384,-0.335,2.238,-0.067,2.031,0.803,1.741,1.026,1.824,1.249,1.865,1.495,1.824,1.606,1.679,0.312,1.492,0.312,1.223,0.312,0.974,0.312,0.725,-0.268,0.477,-0.089,0.394,0.112,0.332,0.268,0.332,0.402,0.352,-1.16,1.803,-0.848,1.886,-0.58,1.824,-0.402,1.575,-0.669,1.575,-0.937,1.637,0.602,1.347,0.848,1.492,1.093,1.43,1.227,1.244,1.026,1.181,0.803,1.244,-0.87,-0.0,-0.513,0.062,-0.156,0.083,0.0,-0.0,0.134,0.021,0.312,-0.104,0.379,-0.29,0.201,-0.415,0.0,-0.497,-0.156,-0.477,-0.357,-0.435,-0.625,-0.249,-0.781,-0.021,-0.245,-0.124,-0.067,-0.187,0.067,-0.207,0.29,-0.269,0.067,-0.207,-0.089,-0.187,-0.245,-0.145,0
-1.761,1.323,-1.785,0.867,-1.761,0.388,-1.689,-0.091,-1.496,-0.547,-1.182,-0.935,-0.82,-1.277,-0.41,-1.574,0.096,-1.665,0.603,-1.551,1.037,-1.254,1.423,-0.89,1.761,-0.502,1.954,-0.046,2.002,0.479,1.978,0.981,1.93,1.46,-1.568,1.551,-1.399,1.756,-1.134,1.848,-0.844,1.87,-0.531,1.825,0.41,1.848,0.724,1.916,1.061,1.939,1.351,1.87,1.592,1.665,-0.048,1.369,-0.048,1.118,-0.048,0.867,-0.048,0.616,-0.507,0.433,-0.289,0.365,-0.024,0.319,0.241,0.411,0.482,0.479,-1.182,1.277,-0.965,1.346,-0.748,1.346,-0.531,1.232,-0.748,1.209,-0.965,1.232,0.531,1.254,0.724,1.391,0.965,1.414,1.182,1.369,0.965,1.3,0.748,1.277,-0.965,-0.091,-0.627,-0.0,-0.265,0.046,0.0,-0.0,0.289,0.068,0.7,0.068,1.086,-0.0,0.772,-0.525,0.386,-0.776,0.048,-0.821,-0.265,-0.798,-0.675,-0.593,-0.868,-0.114,-0.265,-0.091,0.024,-0.114,0.289,-0.068,0.989,-0.023,0.338,-0.502,0.048,-0.525,-0.265,-0.502,1
-1.861,1.082,-1.765,0.674,-1.622,0.265,-1.503,-0.163,-1.336,-0.572,-1.05,-0.919,-0.644,-1.164,-0.191,-1.327,0.358,-1.307,0.907,-1.184,1.408,-0.919,1.813,-0.572,2.099,-0.143,2.147,0.347,2.099,0.817,2.052,1.307,1.956,1.756,-1.718,1.429,-1.575,1.674,-1.312,1.797,-0.978,1.858,-0.668,1.837,-0.048,1.96,0.286,2.123,0.668,2.225,1.05,2.205,1.36,2.062,-0.286,1.572,-0.239,1.286,-0.215,1.0,-0.191,0.715,-0.453,0.367,-0.262,0.327,-0.072,0.327,0.143,0.388,0.358,0.47,-1.312,1.286,-1.145,1.449,-0.883,1.511,-0.62,1.388,-0.835,1.307,-1.097,1.266,0.31,1.552,0.501,1.756,0.763,1.797,1.026,1.715,0.811,1.613,0.573,1.572,-0.62,-0.327,-0.453,-0.122,-0.215,0.02,0.0,-0.0,0.239,0.082,0.573,0.041,0.93,-0.102,0.644,-0.286,0.358,-0.408,0.119,-0.47,-0.143,-0.49,-0.406,-0.429,-0.525,-0.306,-0.191,-0.225,0.048,-0.204,0.286,-0.143,0.787,-0.122,0.286,-0.163,0.048,-0.204,-0.191,-0.225,0
-0.844,1.286,-0.844,0.932,-0.776,0.579,-0.607,0.225,-0.371,-0.096,-0.135,-0.418,0.101,-0.707,0.337,-0.997,0.742,-1.061,1.215,-0.9,1.788,-0.675,2.295,-0.322,2.7,0.096,2.97,0.611,3.003,1.19,2.902,1.768,2.801,2.315,-1.181,1.865,-1.114,1.961,-0.945,1.961,-0.776,1.897,-0.607,1.865,-0.169,2.058,0.169,2.251,0.574,2.379,0.979,2.411,1.384,2.315,-0.337,1.543,-0.371,1.254,-0.439,0.965,-0.472,0.643,-0.439,0.386,-0.27,0.322,-0.101,0.322,0.101,0.418,0.304,0.514,-0.911,1.479,-0.81,1.64,-0.607,1.672,-0.405,1.511,-0.54,1.383,-0.742,1.35,0.405,1.672,0.54,1.929,0.81,1.993,1.147,1.929,0.911,1.736,0.641,1.64,-0.135,-0.161,-0.202,-0.064,-0.135,0.032,0.0,-0.0,0.135,0.096,0.506,0.064,0.911,0.064,0.641,-0.193,0.371,-0.386,0.169,-0.45,0.034,-0.45,-0.101,-0.322,-0.101,-0.161,-0.034,-0.161,0.067,-0.161,0.236,-0.096,0.844,0.032,0.236,-0.129,0.101,-0.161,-0.034,-0.161,0
-2.369,1.158,-2.316,0.685,-2.229,0.212,-2.107,-0.277,-1.864,-0.718,-1.48,-1.06,-0.993,-1.321,-0.453,-1.501,0.104,-1.55,0.61,-1.419,0.993,-1.109,1.324,-0.734,1.515,-0.31,1.567,0.163,1.55,0.62,1.533,1.06,1.48,1.501,-1.829,1.615,-1.55,1.762,-1.237,1.827,-0.906,1.811,-0.592,1.713,0.122,1.762,0.383,1.909,0.697,1.99,0.993,1.974,1.237,1.843,-0.139,1.435,-0.07,1.126,0.0,0.832,0.07,0.522,-0.401,0.31,-0.174,0.261,0.052,0.228,0.244,0.294,0.401,0.375,-1.393,1.321,-1.184,1.452,-0.958,1.468,-0.731,1.305,-0.958,1.272,-1.184,1.272,0.279,1.387,0.47,1.566,0.697,1.599,0.923,1.484,0.731,1.403,0.505,1.37,-1.045,-0.147,-0.679,-0.016,-0.279,0.033,0.0,-0.0,0.244,0.065,0.575,0.049,0.853,-0.065,0.644,-0.44,0.331,-0.636,0.035,-0.685,-0.261,-0.669,-0.679,-0.522,-0.94,-0.163,-0.261,-0.082,0.0,-0.098,0.261,-0.049,0.749,-0.098,0.296,-0.44,0.035,-0.489,-0.261,-0.473,1
-2.351,1.569,-2.296,1.079,-2.132,0.589,-2.023,0.147,-1.749,-0.294,-1.367,-0.687,-0.929,-0.981,-0.437,-1.226,0.109,-1.226,0.547,-1.079,0.929,-0.736,1.203,-0.343,1.421,0.049,1.531,0.539,1.585,0.981,1.585,1.471,1.585,1.913,-2.023,1.864,-1.749,1.962,-1.421,2.011,-1.093,1.962,-0.82,1.864,0.109,1.962,0.383,2.109,0.656,2.207,0.984,2.256,1.312,2.158,-0.273,1.618,-0.219,1.275,-0.164,0.932,-0.109,0.589,-0.492,0.343,-0.273,0.294,-0.055,0.294,0.164,0.343,0.328,0.441,-1.585,1.52,-1.367,1.618,-1.093,1.667,-0.82,1.52,-1.093,1.471,-1.312,1.471,0.219,1.618,0.437,1.815,0.656,1.815,0.929,1.766,0.711,1.667,0.437,1.618,-0.875,-0.098,-0.547,-0.049,-0.219,0.049,0.0,-0.0,0.164,0.098,0.437,0.098,0.711,0.098,0.547,-0.196,0.273,-0.392,0.055,-0.441,-0.219,-0.441,-0.547,-0.343,-0.765,-0.147,-0.219,-0.147,0.0,-0.147,0.219,-0.098,0.656,0.049,0.219,-0.098,0.0,-0.196,-0.219,-0.196,1
-1.931,2.005,-2.003,1.52,-2.003,1.035,-1.967,0.517,-1.858,0.065,-1.603,-0.356,-1.238,-0.711,-0.765,-0.97,-0.291,-1.099,0.182,-1.099,0.583,-0.97,0.947,-0.711,1.238,-0.388,1.457,-0.0,1.639,0.42,1.785,0.841,1.894,1.261,-1.421,2.263,-1.129,2.36,-0.765,2.393,-0.437,2.296,-0.146,2.102,0.947,1.843,1.202,1.908,1.457,1.94,1.676,1.875,1.858,1.746,0.328,1.584,0.291,1.261,0.255,0.938,0.219,0.614,-0.328,0.485,-0.109,0.388,0.109,0.291,0.328,0.323,0.51,0.388,-1.056,1.811,-0.801,1.875,-0.51,1.843,-0.291,1.617,-0.546,1.617,-0.838,1.649,0.765,1.455,1.02,1.552,1.275,1.52,1.493,1.358,1.275,1.293,0.984,1.358,-0.801,-0.032,-0.51,0.065,-0.182,0.097,0.0,-0.0,0.219,0.032,0.437,-0.065,0.583,-0.226,0.401,-0.388,0.146,-0.453,-0.073,-0.453,-0.328,-0.388,-0.583,-0.226,-0.692,-0.065,-0.219,-0.065,-0.036,-0.129,0.182,-0.129,0.51,-0.226,0.182,-0.194,-0.036,-0.194,-0.255,-0.129,0
-1.134,2.305,-1.316,1.827,-1.452,1.348,-1.497,0.87,-1.543,0.391,-1.452,-0.087,-1.27,-0.522,-0.998,-0.913,-0.59,-1.131,-0.136,-1.218,0.318,-1.087,0.771,-0.913,1.18,-0.652,1.543,-0.348,1.86,-0.0,2.133,0.348,2.359,0.783,-0.59,2.479,-0.272,2.522,0.045,2.435,0.363,2.261,0.544,2.001,1.316,1.696,1.633,1.74,1.951,1.696,2.269,1.522,2.405,1.261,0.771,1.479,0.635,1.174,0.499,0.87,0.363,0.609,-0.136,0.609,0.0,0.435,0.181,0.304,0.408,0.261,0.59,0.261,-0.454,1.914,-0.181,1.957,0.091,1.827,0.227,1.609,-0.045,1.653,-0.272,1.74,1.18,1.218,1.452,1.261,1.724,1.174,1.86,0.957,1.633,0.957,1.407,1.044,-0.771,0.261,-0.454,0.217,-0.181,0.087,0.0,-0.0,0.181,-0.043,0.454,-0.174,0.681,-0.304,0.318,-0.478,0.0,-0.565,-0.227,-0.478,-0.454,-0.391,-0.635,-0.13,-0.726,0.217,-0.227,-0.0,-0.045,-0.13,0.136,-0.174,0.544,-0.304,0.091,-0.348,-0.136,-0.261,-0.318,-0.174,1
-1.949,0.818,-1.875,0.409,-1.752,-0.0,-1.604,-0.409,-1.382,-0.797,-1.061,-1.12,-0.641,-1.356,-0.148,-1.486,0.395,-1.443,0.913,-1.27,1.357,-0.969,1.702,-0.603,1.924,-0.194,1.998,0.258,1.974,0.732,1.924,1.184,1.826,1.636,-1.875,1.464,-1.727,1.658,-1.456,1.787,-1.16,1.809,-0.839,1.787,-0.148,1.959,0.173,2.132,0.518,2.261,0.888,2.239,1.209,2.11,-0.395,1.443,-0.345,1.184,-0.296,0.926,-0.247,0.646,-0.469,0.323,-0.296,0.301,-0.099,0.301,0.074,0.388,0.247,0.495,-1.431,1.098,-1.308,1.313,-1.036,1.356,-0.765,1.227,-0.987,1.12,-1.258,1.055,0.148,1.443,0.321,1.679,0.592,1.722,0.864,1.615,0.666,1.486,0.395,1.421,-0.691,-0.323,-0.469,-0.129,-0.197,-0.022,0.0,-0.0,0.197,0.086,0.543,0.086,0.913,0.043,0.641,-0.237,0.345,-0.409,0.123,-0.474,-0.099,-0.495,-0.395,-0.474,-0.567,-0.323,-0.148,-0.215,0.049,-0.194,0.247,-0.129,0.79,-0.0,0.271,-0.151,0.049,-0.215,-0.148,-0.237,1
-1.427,1.808,-1.455,1.388,-1.398,0.943,-1.312,0.498,-1.17,0.079,-0.941,-0.314,-0.656,-0.707,-0.371,-1.074,0.057,-1.257,0.599,-1.231,1.113,-0.996,1.598,-0.707,2.026,-0.341,2.282,0.105,2.454,0.603,2.568,1.126,2.625,1.65,-1.312,2.227,-1.084,2.305,-0.827,2.253,-0.571,2.148,-0.314,1.991,0.514,1.939,0.856,2.043,1.198,2.07,1.541,2.043,1.883,1.912,0.057,1.598,0.0,1.231,-0.057,0.891,-0.086,0.55,-0.371,0.445,-0.228,0.341,-0.057,0.262,0.171,0.314,0.371,0.367,-0.999,1.729,-0.799,1.808,-0.542,1.781,-0.342,1.598,-0.571,1.572,-0.827,1.624,0.713,1.493,0.941,1.65,1.198,1.65,1.455,1.519,1.198,1.441,0.941,1.441,-0.571,0.105,-0.371,0.079,-0.171,0.052,0.0,-0.0,0.2,0.026,0.571,-0.0,0.941,-0.0,0.571,-0.262,0.228,-0.393,0.0,-0.393,-0.2,-0.341,-0.399,-0.157,-0.485,0.052,-0.171,-0.105,0.0,-0.131,0.228,-0.131,0.827,-0.026,0.228,-0.157,0.0,-0.157,-0.171,-0.105,1
-1.226,1.708,-1.263,1.277,-1.263,0.828,-1.226,0.38,-1.15,-0.052,-0.981,-0.466,-0.735,-0.828,-0.415,-1.139,0.038,-1.242,0.603,-1.208,1.169,-1.001,1.697,-0.725,2.131,-0.38,2.414,0.069,2.583,0.569,2.697,1.087,2.753,1.604,-1.169,2.139,-0.999,2.295,-0.735,2.312,-0.453,2.226,-0.207,2.07,0.358,2.001,0.754,2.088,1.169,2.07,1.565,1.984,1.886,1.777,0.038,1.622,-0.038,1.311,-0.094,1.001,-0.17,0.69,-0.434,0.5,-0.283,0.414,-0.075,0.345,0.17,0.38,0.415,0.449,-0.924,1.656,-0.735,1.725,-0.49,1.691,-0.283,1.553,-0.528,1.501,-0.754,1.535,0.698,1.466,0.924,1.553,1.188,1.518,1.433,1.449,1.169,1.363,0.924,1.38,-0.641,-0.052,-0.415,0.017,-0.189,0.052,0.0,-0.0,0.207,0.052,0.547,-0.017,0.905,-0.086,0.547,-0.276,0.226,-0.38,0.0,-0.397,-0.207,-0.362,-0.434,-0.242,-0.547,-0.086,-0.189,-0.121,0.0,-0.138,0.207,-0.121,0.792,-0.104,0.207,-0.155,0.0,-0.155,-0.189,-0.138,0
-2.292,1.284,-2.229,0.805,-2.145,0.345,-2.04,-0.134,-1.829,-0.556,-1.472,-0.901,-1.009,-1.131,-0.526,-1.303,0.021,-1.341,0.526,-1.246,0.967,-1.016,1.346,-0.69,1.598,-0.307,1.703,0.153,1.745,0.613,1.787,1.073,1.787,1.514,-1.661,1.706,-1.43,1.916,-1.114,2.012,-0.736,2.031,-0.4,1.955,0.252,2.012,0.568,2.108,0.925,2.127,1.241,2.07,1.472,1.878,-0.021,1.648,0.021,1.341,0.042,1.035,0.084,0.728,-0.421,0.498,-0.189,0.441,0.063,0.383,0.273,0.441,0.463,0.537,-1.241,1.476,-1.03,1.591,-0.799,1.61,-0.589,1.514,-0.799,1.456,-1.03,1.437,0.442,1.552,0.652,1.706,0.862,1.706,1.093,1.61,0.883,1.552,0.673,1.533,-0.799,-0.192,-0.484,-0.038,-0.21,0.038,0.0,-0.0,0.189,0.038,0.463,-0.019,0.715,-0.153,0.463,-0.23,0.21,-0.268,0.0,-0.287,-0.21,-0.268,-0.484,-0.249,-0.673,-0.172,-0.21,-0.096,0.0,-0.096,0.21,-0.077,0.61,-0.153,0.21,-0.096,0.0,-0.115,-0.21,-0.115,0
-1.039,1.599,-1.092,1.212,-1.092,0.791,-0.985,0.37,-0.824,-0.017,-0.609,-0.387,-0.394,-0.758,-0.215,-1.145,0.161,-1.33,0.645,-1.33,1.236,-1.145,1.809,-0.875,2.346,-0.522,2.686,-0.034,2.865,0.556,2.919,1.162,2.955,1.768,-1.146,2.105,-0.985,2.189,-0.77,2.105,-0.573,1.987,-0.376,1.852,0.304,1.886,0.681,2.004,1.057,2.071,1.469,2.037,1.827,1.886,-0.036,1.482,-0.107,1.145,-0.161,0.825,-0.233,0.522,-0.394,0.387,-0.251,0.286,-0.09,0.236,0.125,0.269,0.34,0.303,-0.878,1.599,-0.698,1.684,-0.466,1.65,-0.269,1.465,-0.501,1.448,-0.716,1.465,0.609,1.414,0.824,1.566,1.092,1.549,1.361,1.431,1.092,1.33,0.842,1.33,-0.43,0.017,-0.322,0.051,-0.161,0.051,0.0,-0.0,0.197,0.017,0.609,-0.051,1.057,-0.101,0.663,-0.421,0.251,-0.556,0.018,-0.556,-0.161,-0.488,-0.322,-0.269,-0.34,-0.034,-0.143,-0.067,0.0,-0.118,0.215,-0.135,0.949,-0.118,0.233,-0.303,0.018,-0.286,-0.143,-0.219,1
